actor_id,type_id,opendrive_id,pole_index,actor_x,actor_y,actor_z,actor_pitch_deg,actor_yaw_deg,actor_roll_deg,box_index,local_offset_x,local_offset_y,local_offset_z,extent_x,extent_y,extent_z,world_center_x,world_center_y,world_center_z,world_vertices
485,traffic.traffic_light,953,0,-58.715359,145.824570,0.254188,0.000000,179.999954,0.000000,0,-59.092468,145.774582,4.054188,0.483774,0.200508,0.704021,0.376984,0.049942,4.308376,"[{""x"":-0.106792,""y"":-0.150558,""z"":3.604355},{""x"":-0.106792,""y"":-0.150558,""z"":5.012396},{""x"":-0.106792,""y"":0.250458,""z"":3.604355},{""x"":-0.106792,""y"":0.250458,""z"":5.012396},{""x"":0.86076,""y"":-0.150574,""z"":3.604355},{""x"":0.86076,""y"":-0.150574,""z"":5.012396},{""x"":0.86076,""y"":0.250443,""z"":3.604355},{""x"":0.86076,""y"":0.250443,""z"":5.012396}]"
485,traffic.traffic_light,953,0,-58.715359,145.824570,0.254188,0.000000,179.999954,0.000000,1,-49.415363,145.394562,5.154188,0.183750,0.200508,0.593448,-9.300121,0.429962,5.408376,"[{""x"":-9.483871,""y"":0.229462,""z"":4.814928},{""x"":-9.483871,""y"":0.229462,""z"":6.001825},{""x"":-9.483871,""y"":0.630463,""z"":4.814928},{""x"":-9.483871,""y"":0.630463,""z"":6.001825},{""x"":-9.116371,""y"":0.229462,""z"":4.814928},{""x"":-9.116371,""y"":0.229462,""z"":6.001825},{""x"":-9.116371,""y"":0.630463,""z"":4.814928},{""x"":-9.116371,""y"":0.630463,""z"":6.001825}]"
485,traffic.traffic_light,953,0,-58.715359,145.824570,0.254188,0.000000,179.999954,0.000000,2,-53.215366,145.394577,5.154188,0.183750,0.200508,0.593448,-5.500118,0.429947,5.408376,"[{""x"":-5.683868,""y"":0.229446,""z"":4.814928},{""x"":-5.683868,""y"":0.229446,""z"":6.001825},{""x"":-5.683868,""y"":0.630447,""z"":4.814928},{""x"":-5.683868,""y"":0.630447,""z"":6.001825},{""x"":-5.316368,""y"":0.229446,""z"":4.814928},{""x"":-5.316368,""y"":0.229446,""z"":6.001825},{""x"":-5.316368,""y"":0.630447,""z"":4.814928},{""x"":-5.316368,""y"":0.630447,""z"":6.001825}]"
485,traffic.traffic_light,953,0,-58.715359,145.824570,0.254188,0.000000,179.999954,0.000000,3,-58.715359,145.563919,2.905306,0.359137,0.098391,0.255794,-0.000126,0.260605,3.159494,"[{""x"":0.098263,""y"":-0.098526,""z"":2.9037},{""x"":0.098263,""y"":-0.098526,""z"":3.415288},{""x"":-0.098518,""y"":-0.098526,""z"":2.9037},{""x"":-0.098518,""y"":-0.098526,""z"":3.415288},{""x"":0.098267,""y"":0.619736,""z"":2.9037},{""x"":0.098267,""y"":0.619736,""z"":3.415288},{""x"":-0.098515,""y"":0.619736,""z"":2.9037},{""x"":-0.098515,""y"":0.619736,""z"":3.415288}]"
485,traffic.traffic_light,953,0,-58.715359,145.824570,0.254188,0.000000,179.999954,0.000000,4,-58.715359,145.732773,1.333735,0.031716,0.050000,0.100698,-0.000126,0.091751,1.587923,"[{""x"":0.049873,""y"":0.060028,""z"":1.487225},{""x"":0.049873,""y"":0.060028,""z"":1.688621},{""x"":-0.050125,""y"":0.060028,""z"":1.487225},{""x"":-0.050125,""y"":0.060028,""z"":1.688621},{""x"":0.049873,""y"":0.123474,""z"":1.487225},{""x"":0.049873,""y"":0.123474,""z"":1.688621},{""x"":-0.050125,""y"":0.123474,""z"":1.487225},{""x"":-0.050125,""y"":0.123474,""z"":1.688621}]"
486,traffic.traffic_light,954,1,-62.099304,123.755508,0.283086,0.000000,-90.000114,0.000000,0,-62.049305,123.378395,4.083086,0.200508,0.483770,0.704021,61.279213,185.804573,4.366171,"[{""x"":61.479721,""y"":186.288345,""z"":3.66215},{""x"":61.479721,""y"":186.288345,""z"":5.070191},{""x"":61.479721,""y"":185.320801,""z"":3.66215},{""x"":61.479721,""y"":185.320801,""z"":5.070191},{""x"":61.078705,""y"":186.288345,""z"":3.66215},{""x"":61.078705,""y"":186.288345,""z"":5.070191},{""x"":61.078705,""y"":185.320801,""z"":3.66215},{""x"":61.078705,""y"":185.320801,""z"":5.070191}]"
486,traffic.traffic_light,954,1,-62.099304,123.755508,0.283086,0.000000,-90.000114,0.000000,1,-61.669285,133.055511,5.183085,0.200508,0.183750,0.593448,70.956329,185.424530,5.466171,"[{""x"":71.156845,""y"":185.608276,""z"":4.872723},{""x"":71.156845,""y"":185.608276,""z"":6.05962},{""x"":71.15683,""y"":185.240784,""z"":4.872723},{""x"":71.15683,""y"":185.240784,""z"":6.05962},{""x"":70.755829,""y"":185.608276,""z"":4.872723},{""x"":70.755829,""y"":185.608276,""z"":6.05962},{""x"":70.755814,""y"":185.240784,""z"":4.872723},{""x"":70.755814,""y"":185.240784,""z"":6.05962}]"
486,traffic.traffic_light,954,1,-62.099304,123.755508,0.283086,0.000000,-90.000114,0.000000,2,-61.669296,129.255508,5.183085,0.200508,0.183750,0.593448,67.156326,185.424553,5.466171,"[{""x"":67.356842,""y"":185.608307,""z"":4.872723},{""x"":67.356842,""y"":185.608307,""z"":6.05962},{""x"":67.356827,""y"":185.240799,""z"":4.872723},{""x"":67.356827,""y"":185.240799,""z"":6.05962},{""x"":66.955826,""y"":185.608307,""z"":4.872723},{""x"":66.955826,""y"":185.608307,""z"":6.05962},{""x"":66.955811,""y"":185.240799,""z"":4.872723},{""x"":66.955811,""y"":185.240799,""z"":6.05962}]"
486,traffic.traffic_light,954,1,-62.099304,123.755508,0.283086,0.000000,-90.000114,0.000000,3,-62.007500,123.755508,1.362633,0.031716,0.050000,0.100698,61.656326,185.762764,1.645718,"[{""x"":61.606323,""y"":185.794479,""z"":1.54502},{""x"":61.606323,""y"":185.794479,""z"":1.746416},{""x"":61.706329,""y"":185.794479,""z"":1.54502},{""x"":61.706329,""y"":185.794479,""z"":1.746416},{""x"":61.606323,""y"":185.731049,""z"":1.54502},{""x"":61.606323,""y"":185.731049,""z"":1.746416},{""x"":61.706329,""y"":185.731049,""z"":1.54502},{""x"":61.706329,""y"":185.731049,""z"":1.746416}]"
487,traffic.traffic_light,949,3,-31.636356,33.589287,0.254254,0.000000,90.000114,0.000000,0,-31.686357,33.966396,4.054254,0.200508,0.483774,0.704021,-65.602692,1.902864,4.308507,"[{""x"":-65.402184,""y"":2.386637,""z"":3.604487},{""x"":-65.402184,""y"":2.386637,""z"":5.012528},{""x"":-65.402184,""y"":1.41909,""z"":3.604487},{""x"":-65.402184,""y"":1.41909,""z"":5.012528},{""x"":-65.8032,""y"":2.386637,""z"":3.604487},{""x"":-65.8032,""y"":2.386637,""z"":5.012528},{""x"":-65.8032,""y"":1.41909,""z"":3.604487},{""x"":-65.8032,""y"":1.41909,""z"":5.012528}]"
487,traffic.traffic_light,949,3,-31.636356,33.589287,0.254254,0.000000,90.000114,0.000000,1,-32.066338,24.289289,5.154254,0.200508,0.183750,0.593448,-55.925583,1.522902,5.408508,"[{""x"":-55.725075,""y"":1.706652,""z"":4.815059},{""x"":-55.725075,""y"":1.706652,""z"":6.001956},{""x"":-55.725075,""y"":1.339153,""z"":4.815059},{""x"":-55.725075,""y"":1.339153,""z"":6.001956},{""x"":-56.126091,""y"":1.706652,""z"":4.815059},{""x"":-56.126091,""y"":1.706652,""z"":6.001956},{""x"":-56.126091,""y"":1.339149,""z"":4.815059},{""x"":-56.126091,""y"":1.339149,""z"":6.001956}]"
487,traffic.traffic_light,949,3,-31.636356,33.589287,0.254254,0.000000,90.000114,0.000000,2,-32.066345,28.089287,5.154254,0.200508,0.183750,0.593448,-59.725578,1.522887,5.408508,"[{""x"":-59.52507,""y"":1.706636,""z"":4.815059},{""x"":-59.52507,""y"":1.706636,""z"":6.001956},{""x"":-59.52507,""y"":1.339138,""z"":4.815059},{""x"":-59.52507,""y"":1.339138,""z"":6.001956},{""x"":-59.926086,""y"":1.706636,""z"":4.815059},{""x"":-59.926086,""y"":1.706636,""z"":6.001956},{""x"":-59.926086,""y"":1.339138,""z"":4.815059},{""x"":-59.926086,""y"":1.339138,""z"":6.001956}]"
487,traffic.traffic_light,949,3,-31.636356,33.589287,0.254254,0.000000,90.000114,0.000000,3,-31.728167,33.589287,1.333801,0.031716,0.050000,0.100698,-65.225582,1.861055,1.588055,"[{""x"":-65.275581,""y"":1.892771,""z"":1.487357},{""x"":-65.275581,""y"":1.892771,""z"":1.688752},{""x"":-65.175583,""y"":1.892771,""z"":1.487357},{""x"":-65.175583,""y"":1.892771,""z"":1.688752},{""x"":-65.275581,""y"":1.82934,""z"":1.487357},{""x"":-65.275581,""y"":1.82934,""z"":1.688752},{""x"":-65.175583,""y"":1.82934,""z"":1.487357},{""x"":-65.175583,""y"":1.82934,""z"":1.688752}]"
